grid,velocity,T,density,X_H,X_H2,X_O,X_O2,X_H2O,X_OH,X_H2O2,X_HO2,X_AR,X_N2
0.0279921875,5.690412381809813,780.2474730332538,0.34796885514056347,0.007620816883269898,0.2163989458512633,0.0004563907738309601,0.1383792698453035,0.043804897647188076,0.0012078306215338667,0.00024237719651167648,9.972511106233744e-05,0.0,0.5917897460700364
0.02799609375,5.831754903123411,800.955678510226,0.3395352367411852,0.00840665232802765,0.21277016337857488,0.0005382364332968857,0.13725883229925587,0.0468579270040928,0.0012128884692137654,0.00023197728180962782,9.366582496145994e-05,0.0,0.5926296569807671
0.027998046875,5.901782551000727,811.2406729434132,0.33550647867460903,0.008814314701782469,0.21092132308708997,0.0005835838182851938,0.13667244209089954,0.048430087502959684,0.0012167576912456405,0.0002265637289534794,9.083142274806561e-05,0.0,0.593044095956036
0.028,5.971403120354787,821.4787127481691,0.3315948097330865,0.009229950609310839,0.2090573667021471,0.0006318511042096333,0.13606979479562972,0.05002734206664198,0.0012216844030228124,0.0002210618027007023,8.813267493154406e-05,0.0,0.5934528158414056
0.028001953125,6.040620366344126,831.6696404186372,0.32779518681770314,0.009653384206799795,0.2071784342361469,0.0006831128059320382,0.13545029697953084,0.051650140762945954,0.0012278130356133678,0.00021550619300635736,8.55592154278633e-05,0.0,0.5938557525645968
0.028003906250000002,6.109438526182165,841.8133530590208,0.3241028243340659,0.010084434562583055,0.20528468411868606,0.0007374359345777279,0.1348133602382549,0.05329892560093866,0.001235279652850269,0.000209929578247311,8.310130603652898e-05,0.0,0.5942528490078256
0.0280078125,6.245958922465361,861.9601890174412,0.31701878060964656,0.010963448264292122,0.20147645762501654,0.0008546860301703008,0.13349407448706516,0.056654505548173216,0.0012544817389065917,0.00019887519344527013,7.852879940186119e-05,0.0,0.595024942313529
0.02801171875,6.380964727755695,881.9231268700303,0.31031142871541606,0.011870243279268621,0.1976125628889618,0.000984321326097863,0.13210282902193396,0.06011320920319625,0.0012803030325681205,0.00018807492921631724,7.433687611400292e-05,0.0,0.5957741194426428
0.028015625000000002,6.514499351918711,901.7029568991527,0.3039506452004021,0.012803095718897812,0.1936951949719617,0.0011265079506430822,0.13063621895866798,0.06367704146044115,0.0013135695171227672,0.00017770652262725267,7.048780705698803e-05,0.0,0.5965001770925813
0.02801953125,6.646603087911704,921.300073001586,0.29790951180760855,0.01376012227840038,0.18972707464866706,0.0012812558255447769,0.1290913927810937,0.06734725921562404,0.0013549985322912764,0.0001679154986979309,6.694408421255747e-05,0.0,0.5972030371354682
0.0280234375,6.77731053191611,940.7141747642972,0.292164018706655,0.014739260655775285,0.18571150286797478,0.0014484162395899793,0.1274661644466887,0.07112421166100921,0.0014052041628560264,0.0001588161265112613,6.367161253604347e-05,0.0,0.5978827522270588
0.028027343750000003,6.906648586918908,959.9440476453937,0.2866927795789205,0.015738255524716475,0.18165239998320243,0.0016276825622422546,0.12575911179164506,0.07500720754392974,0.0014647022722345403,0.00015049279872529308,6.0640235361434026e-05,0.0,0.5985395072879425
0.02803125,7.034634925577167,978.9874039592057,0.28147676486969303,0.01675465095738794,0.17755432885774639,0.0018185938968798784,0.12396965860348734,0.07899441160287937,0.001533913752172009,0.00014300167984250618,5.7823536601581296e-05,0.0,0.5991736171130031
0.02803515625,7.161276845862283,997.8407746242492,0.27649905504871924,0.017785789687171597,0.17342250129530354,0.002020541450210525,0.12209813825033881,0.08308277193034425,0.0016131660753930614,0.00013637250716610837,5.51984786874323e-05,0.0,0.5997855203253848
0.0280390625,7.286570477561162,1016.4994448386218,0.27174461385536863,0.018828819320351943,0.16926276755859707,0.0022327773757481683,0.12014583718737917,0.0872679795085173,0.0017026935926647245,0.00013061046726935206,5.2745020248309516e-05,0.0,0.6003757699692239
0.02804296875,7.410511836227823,1034.959036897232,0.267199665076375,0.019880704002307716,0.1650815945412741,0.002454425547287273,0.11811501984315366,0.0915444547847555,0.0018026368994843607,0.00012569811684055127,5.04457022475056e-05,0.0,0.6009450205626492
0.028046875,7.5330901463851845,1053.214619928593,0.2628517968236201,0.020938243470287287,0.1608860236236433,0.0026844938424370936,0.11600893074535007,0.09590537033413181,0.0019130413693560467,0.00012159735923707121,4.8285556707665816e-05,0.0,0.6014940136988497
0.028050781249999997,7.654287007361494,1071.2606239839445,0.2586898399045142,0.021998098273051343,0.15668361325308508,0.0029218875764260408,0.11383177573298232,0.10034270550914019,0.00203385390166423,0.00011825153140840697,4.625249397307778e-05,0.0,0.6020235617282692
0.028052734375,7.7143390348379866,1080.202309951882,0.2566760770475452,0.022529837577602674,0.15457388615634726,0.0030434249176849635,0.11271334241472285,0.10259661502439217,0.0020983946815246787,0.00011682846495885099,4.52769151525664e-05,0.0,0.6022823938476142
0.028054687499999998,7.7740301510460865,1089.0879474969004,0.2547052483670428,0.02306083993050692,0.15246547571713193,0.003166396848028053,0.11157828290951155,0.10486692579733115,0.002165549140981783,0.00011557108266667897,4.4329781671329676e-05,0.0,0.6025366287921705
0.028056640624999997,7.83335556170467,1097.9165896186967,0.2527762546707187,0.023590658133950643,0.15035945280817337,0.0032906455934780176,0.11042735250865743,0.10715233118478443,0.002235289307047951,0.00011446768479128656,4.340931761587619e-05,0.0,0.6027863934615009
0.02805859375,7.8923100738728715,1106.6872619123362,0.25088804948272975,0.02411884211484629,0.14825690594700272,0.0034160108111157134,0.10926135457895932,0.10945146676823674,0.002307583277523419,0.0001135058079535681,4.251418561749162e-05,0.0,0.6030318165087447
0.028060546874999998,7.950888134011009,1115.3989676048966,0.24903963518618513,0.0246449401383589,0.14615893814842082,0.003542330197260952,0.10808113754751966,0.11176291506604372,0.002382395527768493,0.00011267232022611034,4.164328890930581e-05,0.0,0.6032730277654919
0.028062499999999997,8.00908386397487,1124.0506922201707,0.24723005950260163,0.025168500057536975,0.1440666636848945,0.0036694401027931403,0.10688759161976849,0.11408521048077455,0.0024596871582133247,0.00011195352187281158,4.0795678475424204e-05,0.0,0.6035101576956707
0.028064453124999996,8.066891096467664,1132.6414080580676,0.24545841223373577,0.02568907057896564,0.14198120477937262,0.0037971761526985827,0.1056816452687301,0.11641684444357885,0.002539416141960777,0.0001113352518204789,3.9970507389524966e-05,0.0,0.6037433368754833
0.028066406249999995,8.124303410527638,1141.1700785600474,0.2437238222273915,0.026206202530417964,0.1399036882533928,0.003925373867069888,0.10446426152721901,0.11875627071674838,0.0026215376000784754,0.00011080299964475605,3.916700554206235e-05,0.0,0.6039726954998867
0.028068359374999997,8.18131416720614,1149.6356625799142,0.2420254545450536,0.026719450118951504,0.13783524215311257,0.00405386928092831,0.1032364341122752,0.12110191081413453,0.002706004119505363,0.00011034202245823004,3.838446136989438e-05,0.0,0.6041983629172643
0.028070312499999996,8.237916545438857,1158.037118560425,0.2403625078155132,0.02722837216862241,0.13577699237604854,0.0041824995604168875,0.10199918341057126,0.12345215949745882,0.0027927661257403664,0.0001099374656108135,3.762220145426567e-05,0.0,0.6044204671940766
0.028072265624999995,8.29410357816896,1166.3734086214433,0.23873421175838694,0.02773253332649407,0.13373005932181745,0.004311103613123476,0.10075355235423009,0.1258053903049355,0.002881772327014881,0.00010957448555409719,3.6879556277671974e-05,0.0,0.6046391347105528
